Column1,Column13,Column12,Column2,,
936.686,1,936.686,236.309,,
936.796,1,936.796,242.224,,
936.905,1,936.905,248.36,,
937.015,1,937.015,254.837,,
937.124,1,937.124,261.377,,
937.234,1,937.234,267.76,,
937.343,1,937.343,273.925,,
937.453,1,937.453,280.315,,
937.562,1,937.562,286.403,,
937.672,1,937.672,292.131,,
937.782,1,937.782,297.5,,
937.891,1,937.891,302.924,,
938.001,1,938.001,308.204,,
938.11,1,938.11,313.284,,
938.22,1,938.22,318.156,,
938.329,1,938.329,323.776,,
938.439,1,938.439,330.308,,
938.548,1,938.548,337.82,,
938.658,1,938.658,346.327,,
938.768,1,938.768,355.841,,
938.877,1,938.877,365.663,,
938.987,1,938.987,375.703,,
939.096,1,939.096,385.955,,
939.206,1,939.206,395.957,,
939.315,1,939.315,404.956,,
939.425,1,939.425,412.85,,
939.534,1,939.534,420.075,,
939.644,1,939.644,428.214,,
939.754,1,939.754,437.067,,
939.863,1,939.863,446.556,,
939.973,1,939.973,456.758,,
940.082,1,940.082,465.749,,
940.192,1,940.192,473.414,,
940.301,1,940.301,479.735,,
940.411,1,940.411,485.436,,
940.52,1,940.52,490.19,,
940.63,1,940.63,493.98,,
940.74,1,940.74,496.878,,
940.849,1,940.849,500.735,,
940.959,1,940.959,505.405,,
941.068,1,941.068,510.35,,
941.178,1,941.178,515.193,,
941.287,1,941.287,519.933,,
941.397,1,941.397,523.596,,
941.506,1,941.506,525.944,,
941.616,1,941.616,526.858,,
941.726,1,941.726,528.309,,
941.835,1,941.835,529.423,,
941.945,1,941.945,529.918,,
942.054,1,942.054,530.156,,
942.164,1,942.164,531.172,,
942.273,1,942.273,532.592,,
942.383,1,942.383,534.343,,
942.492,1,942.492,537.172,,
942.602,1,942.602,540.165,,
942.712,1,942.712,543.359,,
942.821,1,942.821,546.786,,
942.931,1,942.931,551.551,,
943.04,1,943.04,556.635,,
943.15,1,943.15,561.736,,
943.259,1,943.259,566.618,,
943.369,1,943.369,571.117,,
943.478,1,943.478,574.075,,
943.588,1,943.588,575.418,,
943.698,1,943.698,575.18,,
943.807,1,943.807,575.075,,
943.917,1,943.917,574.328,,
944.026,1,944.026,572.727,,
944.136,1,944.136,570.218,,
944.245,1,944.245,568.064,,
944.355,1,944.355,565.604,,
944.464,1,944.464,562.974,,
944.574,1,944.574,560.774,,
944.684,1,944.684,558.971,,
944.793,1,944.793,556.904,,
944.903,1,944.903,554.347,,
945.012,1,945.012,551.995,,
945.122,1,945.122,549.177,,
945.231,1,945.231,545.732,,
945.341,1,945.341,541.603,,
945.45,1,945.45,538.698,,
945.56,1,945.56,536.269,,
945.67,1,945.67,534.187,,
945.779,1,945.779,532.329,,
945.889,1,945.889,530.495,,
945.998,1,945.998,527.554,,
946.108,1,946.108,523.76,,
946.217,1,946.217,519.36,,
946.327,1,946.327,516.913,,
946.436,1,946.436,515.941,,
946.546,1,946.546,516.25,,
946.656,1,946.656,517.56,,
946.765,1,946.765,518.286,,
946.875,1,946.875,516.709,,
946.984,1,946.984,512.698,,
947.094,1,947.094,507.234,,
947.203,1,947.203,503.083,,
947.313,1,947.313,499.917,,
947.422,1,947.422,497.836,,
947.532,1,947.532,497.49,,
947.642,1,947.642,496.536,,
947.751,1,947.751,494.851,,
947.861,1,947.861,492.342,,
947.97,1,947.97,490.577,,
948.08,1,948.08,489.114,,
948.189,1,948.189,487.928,,
948.299,1,948.299,486.914,,
948.408,1,948.408,487.131,,
948.518,1,948.518,486.737,,
948.628,1,948.628,485.581,,
948.737,1,948.737,483.609,,
948.847,1,948.847,482.931,,
948.956,1,948.956,482.152,,
949.066,1,949.066,480.998,,
949.175,1,949.175,479.421,,
949.285,1,949.285,479.131,,
949.394,1,949.394,479.644,,
949.504,1,949.504,481.001,,
949.614,1,949.614,483.601,,
949.723,1,949.723,485.947,,
949.833,1,949.833,487.117,,
949.942,1,949.942,486.892,,
950.052,1,950.052,486.583,,
950.161,1,950.161,485.313,,
950.271,1,950.271,482.442,,
950.38,1,950.38,477.62,,
950.49,1,950.49,474.043,,
950.6,1,950.6,472.424,,
950.709,1,950.709,472.641,,
950.819,1,950.819,474.448,,
950.928,1,950.928,477.011,,
951.038,1,951.038,477.679,,
951.147,1,951.147,476.124,,
951.257,1,951.257,472.21,,
951.366,1,951.366,468.259,,
951.476,1,951.476,462.436,,
951.586,1,951.586,454.424,,
951.695,1,951.695,444.764,,
951.805,1,951.805,437.095,,
951.914,1,951.914,430.397,,
952.024,1,952.024,424.397,,
952.133,1,952.133,419.64,,
952.243,1,952.243,414.809,,
952.352,1,952.352,408.814,,
952.462,1,952.462,401.506,,
952.572,1,952.572,394.107,,
952.681,1,952.681,386.54,,
952.791,1,952.791,378.57,,
952.9,1,952.9,370.139,,
953.01,1,953.01,363.683,,
953.119,1,953.119,355.869,,
953.229,1,953.229,346.243,,
953.338,1,953.338,334.643,,
953.448,1,953.448,323.513,,
953.558,1,953.558,311.997,,
953.667,1,953.667,299.894,,
953.777,1,953.777,287.241,,
953.886,1,953.886,276.023,,
953.996,1,953.996,264.074,,
954.105,1,954.105,251.378,,
954.215,1,954.215,238.556,,
954.324,1,954.324,226.453,,
954.434,1,954.434,214.325,,
954.544,1,954.544,202.448,,
954.653,1,954.653,191.878,,
954.763,1,954.763,181.269,,
954.872,1,954.872,169.68,,
954.982,1,954.982,157.066,,
955.091,1,955.091,145.207,,
955.201,1,955.201,132.034,,
955.31,1,955.31,117.178,,
955.42,1,955.42,100.787,,
955.53,1,955.53,85.519,,
955.639,1,955.639,70.615,,
955.749,1,955.749,56.128,,
955.858,1,955.858,42.137,,
955.968,1,955.968,31.539,,
956.077,1,956.077,21.913,,
956.187,1,956.187,12.758,,
956.296,1,956.296,3.954,,
956.406,1,956.406,-4.198,,
956.516,1,956.516,-13.483,,
956.625,1,956.625,-23.952,,
956.735,1,956.735,-34.772,,
956.844,1,956.844,-46.238,,
956.954,1,956.954,-60.166,,
957.063,1,957.063,-76.729,,
957.173,1,957.173,-94.108,,
957.282,1,957.282,-111.925,,
957.392,1,957.392,-130.345,,
957.502,1,957.502,-148.894,,
957.611,1,957.611,-165.72,,
957.721,1,957.721,-182.136,,
957.83,1,957.83,-198.561,,
957.94,1,957.94,-215.123,,
958.049,1,958.049,-229.201,,
958.159,1,958.159,-244.522,,
958.268,1,958.268,-261.366,,
958.378,1,958.378,-279.733,,
958.488,1,958.488,-296.057,,
958.597,1,958.597,-311.342,,
958.707,1,958.707,-325.495,,
958.816,1,958.816,-338.251,,
958.926,1,958.926,-350.537,,
959.035,1,959.035,-363.918,,
959.145,1,959.145,-378.279,,
959.254,1,959.254,-391.709,,
959.364,1,959.364,-404.08,,
959.474,1,959.474,-417.171,,
959.583,1,959.583,-430.624,,
959.693,1,959.693,-442.923,,
959.802,1,959.802,-454.92,,
959.912,1,959.912,-467.05,,
960.021,1,960.021,-479.084,,
960.131,1,960.131,-488.59,,
960.24,1,960.24,-499.024,,
960.35,1,960.35,-510.421,,
960.46,1,960.46,-522.397,,
960.569,1,960.569,-531.916,,
960.679,1,960.679,-541.548,,
960.788,1,960.788,-551.355,,
960.898,1,960.898,-561.153,,
961.007,1,961.007,-569.912,,
961.117,1,961.117,-579.865,,
961.226,1,961.226,-591.048,,
961.336,1,961.336,-602.351,,
961.446,1,961.446,-612.927,,
961.555,1,961.555,-625.048,,
961.665,1,961.665,-638.574,,
961.774,1,961.774,-651.876,,
961.884,1,961.884,-663.988,,
961.993,1,961.993,-675.373,,
962.103,1,962.103,-685.896,,
962.212,1,962.212,-694.214,,
962.322,1,962.322,-702.668,,
962.432,1,962.432,-711.669,,
962.541,1,962.541,-720.841,,
962.651,1,962.651,-726.491,,
962.76,1,962.76,-731.144,,
962.87,1,962.87,-735.108,,
962.979,1,962.979,-738.416,,
963.089,1,963.089,-739.551,,
963.198,1,963.198,-741.207,,
963.308,1,963.308,-743.241,,
963.417,1,963.417,-744.815,,
963.527,1,963.527,-744.264,,
963.637,1,963.637,-743.213,,
963.746,1,963.746,-741.638,,
963.856,1,963.856,-738.307,,
963.965,1,963.965,-733.733,,
964.075,1,964.075,-730.534,,
964.184,1,964.184,-728.764,,
964.294,1,964.294,-726.91,,
964.403,1,964.403,-724.296,,
964.513,1,964.513,-721.363,,
964.623,1,964.623,-718.268,,
964.732,1,964.732,-713.63,,
964.842,1,964.842,-710.715,,
964.951,1,964.951,-710.241,,
965.061,1,965.061,-711.902,,
965.17,1,965.17,-712.832,,
965.28,1,965.28,-713.849,,
965.389,1,965.389,-714.51,,
965.499,1,965.499,-713.957,,
965.609,1,965.609,-710.264,,
965.718,1,965.718,-707.867,,
965.828,1,965.828,-706.823,,
965.937,1,965.937,-705.922,,
966.047,1,966.047,-702.714,,
966.156,1,966.156,-698.178,,
966.266,1,966.266,-692.307,,
966.375,1,966.375,-684.274,,
966.485,1,966.485,-675.092,,
966.595,1,966.595,-666.226,,
966.704,1,966.704,-657.348,,
966.814,1,966.814,-645.833,,
966.923,1,966.923,-632.732,,
967.033,1,967.033,-618.952,,
967.142,1,967.142,-604.33,,
967.252,1,967.252,-586.202,,
967.361,1,967.361,-567.892,,
967.471,1,967.471,-550.027,,
967.581,1,967.581,-532.482,,
967.69,1,967.69,-512.704,,
967.8,1,967.8,-494.008,,
967.909,1,967.909,-477.031,,
968.019,1,968.019,-461.415,,
968.128,1,968.128,-445.597,,
968.238,1,968.238,-430.905,,
968.347,1,968.347,-417.249,,
968.457,1,968.457,-403.233,,
968.567,1,968.567,-388.524,,
968.676,1,968.676,-374.816,,
968.786,1,968.786,-361.629,,
968.895,1,968.895,-346.784,,
969.005,1,969.005,-332.725,,
969.114,1,969.114,-322.274,,
969.224,1,969.224,-315.496,,
969.333,1,969.333,-310.437,,
969.443,1,969.443,-306.737,,
969.553,1,969.553,-304.109,,
969.662,1,969.662,-301.961,,
969.772,1,969.772,-296.575,,
969.881,1,969.881,-291.926,,
969.991,1,969.991,-288.192,,
970.1,1,970.1,-284.677,,
970.21,1,970.21,-280.041,,
970.319,1,970.319,-279.439,,
970.429,1,970.429,-282.706,,
970.539,1,970.539,-288.407,,
970.648,1,970.648,-294.983,,
970.758,1,970.758,-303.945,,
970.867,1,970.867,-315.008,,
970.977,1,970.977,-326.189,,
971.086,1,971.086,-337.031,,
971.196,1,971.196,-348.612,,
971.305,1,971.305,-360.487,,
971.415,1,971.415,-370.586,,
971.525,1,971.525,-380.809,,
971.634,1,971.634,-392.205,,
971.744,1,971.744,-404.165,,
971.853,1,971.853,-414.549,,
971.963,1,971.963,-425.417,,
972.072,1,972.072,-436.551,,
972.182,1,972.182,-446.995,,
972.291,1,972.291,-454.756,,
972.401,1,972.401,-462.779,,
972.511,1,972.511,-470.585,,
972.62,1,972.62,-477.428,,
972.73,1,972.73,-482.557,,
972.839,1,972.839,-487.83,,
972.949,1,972.949,-493.125,,
973.058,1,973.058,-497.81,,
973.168,1,973.168,-501.779,,
973.277,1,973.277,-505.757,,
973.387,1,973.387,-509.13,,
973.497,1,973.497,-509.915,,
973.606,1,973.606,-508.412,,
973.716,1,973.716,-505.473,,
973.825,1,973.825,-500.751,,
973.935,1,973.935,-493.586,,
974.044,1,974.044,-486.269,,
974.154,1,974.154,-479.519,,
974.263,1,974.263,-472.903,,
974.373,1,974.373,-464.32,,
974.483,1,974.483,-457.051,,
974.592,1,974.592,-451.008,,
974.702,1,974.702,-445.219,,
974.811,1,974.811,-438.054,,
974.921,1,974.921,-430.644,,
975.03,1,975.03,-422.555,,
975.14,1,975.14,-412.927,,
975.249,1,975.249,-401.493,,
975.359,1,975.359,-389.908,,
975.469,1,975.469,-377.861,,
975.578,1,975.578,-363.797,,
975.688,1,975.688,-348.573,,
975.797,1,975.797,-334.567,,
975.907,1,975.907,-322.105,,
976.016,1,976.016,-310.037,,
976.126,1,976.126,-299.443,,
976.235,1,976.235,-290.759,,
976.345,1,976.345,-283.243,,
976.455,1,976.455,-273.547,,
976.564,1,976.564,-264.491,,
976.674,1,976.674,-256.571,,
976.783,1,976.783,-249.068,,
976.893,1,976.893,-240.292,,
977.002,1,977.002,-234.191,,
977.112,1,977.112,-230.936,,
977.221,1,977.221,-229.962,,
977.331,1,977.331,-230.325,,
977.441,1,977.441,-231.836,,
977.55,1,977.55,-234.12,,
977.66,1,977.66,-234.366,,
977.769,1,977.769,-232.451,,
977.879,1,977.879,-231.587,,
977.988,1,977.988,-231.607,,
978.098,1,978.098,-231.16,,
978.207,1,978.207,-230.869,,
978.317,1,978.317,-231.593,,
978.427,1,978.427,-233.15,,
978.536,1,978.536,-232.599,,
978.646,1,978.646,-232,,
978.755,1,978.755,-232.069,,
978.865,1,978.865,-232.074,,
978.974,1,978.974,-229.679,,
979.084,1,979.084,-228.017,,
979.193,1,979.193,-227.169,,
979.303,1,979.303,-225.831,,
979.413,1,979.413,-222.263,,
979.522,1,979.522,-218.034,,
979.632,1,979.632,-212.978,,
979.741,1,979.741,-205.773,,
979.851,1,979.851,-196.606,,
979.96,1,979.96,-188.382,,
980.07,1,980.07,-181.031,,
980.179,1,980.179,-172.573,,
980.289,1,980.289,-163.799,,
980.399,1,980.399,-156.307,,
980.508,1,980.508,-149.84,,
980.618,1,980.618,-141.822,,
980.727,1,980.727,-133.176,,
980.837,1,980.837,-124.538,,
980.946,1,980.946,-115.445,,
981.056,1,981.056,-103.723,,
981.165,1,981.165,-93.062,,
981.275,1,981.275,-84.395,,
981.385,1,981.385,-77.099,,
981.494,1,981.494,-70.221,,
981.604,1,981.604,-65.637,,
981.713,1,981.713,-63.336,,
981.823,1,981.823,-61.896,,
981.932,1,981.932,-60.718,,
982.042,1,982.042,-61.934,,
982.151,1,982.151,-65.228,,
982.261,1,982.261,-67.875,,
982.371,1,982.371,-70.125,,
982.48,1,982.48,-73.91,,
982.59,1,982.59,-79.137,,
982.699,1,982.699,-83.615,,
982.809,1,982.809,-88.563,,
982.918,1,982.918,-95.196,,
983.028,1,983.028,-103.102,,
983.137,1,983.137,-110.522,,
983.247,1,983.247,-118.728,,
983.357,1,983.357,-127.979,,
983.466,1,983.466,-136.847,,
983.576,1,983.576,-143.027,,
983.685,1,983.685,-148.633,,
983.795,1,983.795,-153.895,,
983.904,1,983.904,-158.111,,
984.014,1,984.014,-160.807,,
984.123,1,984.123,-164.32,,
984.233,1,984.233,-168.245,,
984.343,1,984.343,-170.62,,
984.452,1,984.452,-171.464,,
984.562,1,984.562,-173.399,,
984.671,1,984.671,-176.28,,
984.781,1,984.781,-178.581,,
984.89,1,984.89,-180.451,,
985,1,985,-182.361,,
985.109,1,985.109,-184.1,,
985.219,1,985.219,-184.273,,
985.329,1,985.329,-184.759,,
985.438,1,985.438,-186.289,,
985.548,1,985.548,-188.188,,
985.657,1,985.657,-189.419,,
985.767,1,985.767,-191.963,,
985.876,1,985.876,-195.927,,
985.986,1,985.986,-200.522,,
986.095,1,986.095,-204.924,,
986.205,1,986.205,-211.335,,
986.315,1,986.315,-219.237,,
986.424,1,986.424,-226.607,,
986.534,1,986.534,-233.075,,
986.643,1,986.643,-240.395,,
986.753,1,986.753,-248.289,,
986.862,1,986.862,-255.246,,
986.972,1,986.972,-261.875,,
987.081,1,987.081,-269.344,,
987.191,1,987.191,-277.111,,
987.301,1,987.301,-283.286,,
987.41,1,987.41,-288.854,,
987.52,1,987.52,-294.315,,
987.629,1,987.629,-298.761,,
987.739,1,987.739,-300.98,,
987.848,1,987.848,-302.457,,
987.958,1,987.958,-303.395,,
988.067,1,988.067,-303.259,,
988.177,1,988.177,-301.468,,
988.287,1,988.287,-300.948,,
988.396,1,988.396,-301.163,,
988.506,1,988.506,-301.014,,
988.615,1,988.615,-300.165,,
988.725,1,988.725,-299.913,,
988.834,1,988.834,-299.662,,
988.944,1,988.944,-297.016,,
989.053,1,989.053,-292.907,,
989.163,1,989.163,-289.335,,
989.273,1,989.273,-285.659,,
989.382,1,989.382,-278.649,,
989.492,1,989.492,-269.421,,
989.601,1,989.601,-259.065,,
989.711,1,989.711,-247.237,,
989.82,1,989.82,-233.456,,
989.93,1,989.93,-219.145,,
990.039,1,990.039,-204.937,,
990.149,1,990.149,-190.771,,
990.258,1,990.258,-176.474,,
990.368,1,990.368,-163.628,,
990.478,1,990.478,-152.727,,
990.587,1,990.587,-141.587,,
990.697,1,990.697,-129.592,,
990.806,1,990.806,-118.089,,
990.916,1,990.916,-107.581,,
991.025,1,991.025,-95.178,,
991.135,1,991.135,-81.143,,
991.244,1,991.244,-66.506,,
991.354,1,991.354,-51.631,,
991.464,1,991.464,-36.297,,
991.573,1,991.573,-20.897,,
991.683,1,991.683,-6.116,,
991.792,1,991.792,8.175,,
991.902,1,991.902,22.718,,
992.011,1,992.011,36.094,,
992.121,1,992.121,47.237,,
992.23,1,992.23,56.983,,
992.34,1,992.34,66.064,,
992.45,1,992.45,73.961,,
992.559,1,992.559,80.042,,
992.669,1,992.669,85.997,,
992.778,1,992.778,92.097,,
992.888,1,992.888,96.254,,
992.997,1,992.997,97.83,,
993.107,1,993.107,99.316,,
993.216,1,993.216,100.52,,
993.326,1,993.326,100.287,,
993.436,1,993.436,98.85,,
993.545,1,993.545,97.778,,
993.655,1,993.655,96.4,,
993.764,1,993.764,93.832,,
993.874,1,993.874,90.644,,
993.983,1,993.983,88.422,,
994.093,1,994.093,86.357,,
994.202,1,994.202,84.048,,
994.312,1,994.312,81.437,,
994.422,1,994.422,78.568,,
994.531,1,994.531,74.056,,
994.641,1,994.641,67.31,,
994.75,1,994.75,61.247,,
994.86,1,994.86,56.447,,
994.969,1,994.969,49.853,,
995.079,1,995.079,41.198,,
995.188,1,995.188,34.258,,
995.298,1,995.298,28.916,,
995.408,1,995.408,23.905,,
995.517,1,995.517,19.696,,
995.627,1,995.627,17.863,,
995.736,1,995.736,18.224,,
995.846,1,995.846,20.117,,
995.955,1,995.955,23.335,,
996.065,1,996.065,27.782,,
996.174,1,996.174,30.985,,
996.284,1,996.284,31.238,,
996.394,1,996.394,31.896,,
996.503,1,996.503,35.065,,
996.613,1,996.613,39.682,,
996.722,1,996.722,45.5,,
996.832,1,996.832,50.139,,
996.941,1,996.941,52.962,,
997.051,1,997.051,50.808,,
997.16,1,997.16,43.615,,
997.27,1,997.27,38.286,,
997.38,1,997.38,33.77,,
997.489,1,997.489,27.178,,
997.599,1,997.599,19.465,,
997.708,1,997.708,15.099,,
997.818,1,997.818,12.979,,
997.927,1,997.927,11.245,,
998.037,1,998.037,8.924,,
998.146,1,998.146,5.312,,
998.256,1,998.256,-0.516,,
998.366,1,998.366,-9.063,,
998.475,1,998.475,-19.795,,
998.585,1,998.585,-32.514,,
998.694,1,998.694,-49.186,,
998.804,1,998.804,-70.354,,
998.913,1,998.913,-88.82,,
999.023,1,999.023,-103.4,,
999.132,1,999.132,-116.705,,
999.242,1,999.242,-128.993,,
999.352,1,999.352,-139.7,,
999.461,1,999.461,-149.229,,
999.571,1,999.571,-159.994,,
999.68,1,999.68,-171.617,,
999.79,1,999.79,-183.007,,
999.899,1,999.899,-194.348,,
1000.009,1,1000.009,-206.108,,
1000.118,1,1000.118,-216.368,,
1000.228,1,1000.228,-223.388,,
1000.338,1,1000.338,-228.482,,
1000.447,1,1000.447,-232.602,,
1000.557,1,1000.557,-234.104,,
1000.666,1,1000.666,-231.894,,
1000.776,1,1000.776,-228.108,,
1000.885,1,1000.885,-223.422,,
1000.995,1,1000.995,-217.572,,
1001.104,1,1001.104,-211.484,,
1001.214,1,1001.214,-208.129,,
1001.324,1,1001.324,-207.085,,
1001.433,1,1001.433,-202.074,,
1001.543,1,1001.543,-193.725,,
1001.652,1,1001.652,-184.193,,
1001.762,1,1001.762,-172.826,,
1001.871,1,1001.871,-157.752,,
1001.981,1,1001.981,-140.272,,
1002.09,1,1002.09,-122.796,,
1002.2,1,1002.2,-106.014,,
1002.31,1,1002.31,-90.616,,
1002.419,1,1002.419,-77.824,,
1002.529,1,1002.529,-68.756,,
1002.638,1,1002.638,-58.053,,
1002.748,1,1002.748,-43.643,,
1002.857,1,1002.857,-26.831,,
1002.967,1,1002.967,-8.071,,
1003.076,1,1003.076,13.25,,
1003.186,1,1003.186,37.042,,
1003.296,1,1003.296,61.694,,
1003.405,1,1003.405,86.321,,
1003.515,1,1003.515,108.89,,
1003.624,1,1003.624,128.644,,
1003.734,1,1003.734,143.561,,
1003.843,1,1003.843,154.986,,
1003.953,1,1003.953,165.723,,
1004.062,1,1004.062,174.95,,
1004.172,1,1004.172,181.524,,
1004.282,1,1004.282,189.347,,
1004.391,1,1004.391,201.45,,
1004.501,1,1004.501,217.599,,
1004.61,1,1004.61,237.117,,
1004.72,1,1004.72,255.954,,
1004.829,1,1004.829,272.616,,
1004.939,1,1004.939,284.68,,
1005.048,1,1005.048,290.799,,
1005.158,1,1005.158,294.263,,
1005.268,1,1005.268,293.768,,
1005.377,1,1005.377,287.07,,
1005.487,1,1005.487,276.323,,
1005.596,1,1005.596,270.147,,
1005.706,1,1005.706,268.603,,
1005.815,1,1005.815,269.246,,
1005.925,1,1005.925,270.554,,
1006.034,1,1006.034,271.675,,
1006.144,1,1006.144,271.35,,
1006.254,1,1006.254,267.697,,
1006.363,1,1006.363,263.358,,
1006.473,1,1006.473,258.801,,
1006.582,1,1006.582,251.809,,
1006.692,1,1006.692,240.108,,
1006.801,1,1006.801,232.922,,
1006.911,1,1006.911,230.054,,
1007.02,1,1007.02,227.977,,
1007.13,1,1007.13,224.06,,
1007.24,1,1007.24,222.068,,
1007.349,1,1007.349,220.381,,
1007.459,1,1007.459,214.961,,
1007.568,1,1007.568,206.857,,
1007.678,1,1007.678,200.918,,
1007.787,1,1007.787,195.243,,
1007.897,1,1007.897,183.547,,
1008.006,1,1008.006,172.992,,
1008.116,1,1008.116,169.546,,
1008.226,1,1008.226,168.49,,
1008.335,1,1008.335,167.051,,
1008.445,1,1008.445,169.57,,
1008.554,1,1008.554,178.041,,
1008.664,1,1008.664,191.476,,
1008.773,1,1008.773,207.309,,
1008.883,1,1008.883,229.743,,
1008.992,1,1008.992,255.095,,
1009.102,1,1009.102,276.247,,
1009.212,1,1009.212,291.351,,
1009.321,1,1009.321,308.23,,
1009.431,1,1009.431,324.422,,
1009.54,1,1009.54,332.106,,
1009.65,1,1009.65,334.873,,
1009.759,1,1009.759,341.404,,
1009.869,1,1009.869,343.988,,
1009.978,1,1009.978,129.133,,
1010.088,1,1010.088,-1.787,,
1010.198,1,1010.198,6.93,,
1010.307,1,1010.307,36.385,,
1010.417,1,1010.417,71.441,,
1010.526,1,1010.526,80.298,,
1010.636,1,1010.636,420.662,,
1010.745,1,1010.745,417.987,,
1010.855,1,1010.855,328.165,,
1010.964,1,1010.964,385.039,,
1011.074,1,1011.074,386.273,,
1011.184,1,1011.184,405.915,,
1011.293,1,1011.293,435.139,,
1011.403,1,1011.403,499.917,,
1011.512,1,1011.512,674.388,,
1011.622,1,1011.622,1008.616,,
1011.731,1,1011.731,1095.851,,
1011.841,1,1011.841,1128.881,,
1011.95,1,1011.95,1194.329,,
1012.06,1,1012.06,1065.4,,
1012.17,1,1012.17,1037.757,,
1012.279,1,1012.279,1122.979,,
1012.389,1,1012.389,852.016,,
1012.498,1,1012.498,858.6,,
1012.608,1,1012.608,487.627,,
1012.717,1,1012.717,-261.116,,
1012.827,1,1012.827,-1162.826,,
1012.936,1,1012.936,-1822.214,,
1013.046,1,1013.046,-2551.044,,
1013.156,1,1013.156,-3372.858,,
1013.265,1,1013.265,-4075.126,,
1013.375,1,1013.375,-4635.612,,
1013.484,1,1013.484,-5270.442,,
1013.594,1,1013.594,-5847.296,,
1013.703,1,1013.703,-6705.585,,
1013.813,1,1013.813,-7968.486,,
1013.922,1,1013.922,-9294.318,,
1014.032,1,1014.032,-10567.227,,
1014.142,1,1014.142,-11647.198,,
1014.251,1,1014.251,-12646.402,,
1014.361,1,1014.361,-13680.887,,
1014.47,1,1014.47,-14995.714,,
1014.58,1,1014.58,-16058.05,,
1014.689,1,1014.689,-16721.483,,
1014.799,1,1014.799,-17228.908,,
1014.908,1,1014.908,-17628.207,,
1015.018,1,1015.018,-17994.929,,
1015.128,1,1015.128,-18698.87,,
1015.237,1,1015.237,-19720.915,,
1015.347,1,1015.347,-20685.148,,
1015.456,1,1015.456,-21508.2,,
1015.566,1,1015.566,-22725.973,,
1015.675,1,1015.675,-24214.142,,
1015.785,1,1015.785,-25544.951,,
1015.894,1,1015.894,-26843.929,,
1016.004,1,1016.004,-28324.283,,
1016.114,1,1016.114,-29893.178,,
1016.223,1,1016.223,-31707.773,,
1016.333,1,1016.333,-33222.065,,
1016.442,1,1016.442,-34364.665,,
1016.552,1,1016.552,-35862.988,,
1016.661,1,1016.661,-37371.128,,
1016.771,1,1016.771,-38463.67,,
1016.88,1,1016.88,-39214.351,,
1016.99,1,1016.99,-40086.602,,
1017.099,1,1017.099,-40822.907,,
1017.209,1,1017.209,-41814.571,,
1017.319,1,1017.319,-42870.291,,
1017.428,1,1017.428,-43875.62,,
1017.538,1,1017.538,-45080.098,,
1017.647,1,1017.647,-46221.795,,
1017.757,1,1017.757,-47461.518,,
1017.866,1,1017.866,-49112.285,,
1017.976,1,1017.976,-50999.493,,
1018.085,1,1018.085,-52890.893,,
1018.195,1,1018.195,-54854.503,,
1018.305,1,1018.305,-56925.726,,
1018.414,1,1018.414,-59225.236,,
1018.524,1,1018.524,-61864.862,,
1018.633,1,1018.633,-64730.414,,
1018.743,1,1018.743,-67140.378,,
1018.852,1,1018.852,-69283.527,,
1018.962,1,1018.962,-71346.762,,
1019.071,1,1019.071,-73655.801,,
1019.181,1,1019.181,-75959.317,,
1019.291,1,1019.291,-77842.353,,
1019.4,1,1019.4,-79382.403,,
1019.51,1,1019.51,-80904.711,,
1019.619,1,1019.619,-82572.572,,
1019.729,1,1019.729,-84422.465,,
1019.838,1,1019.838,-85913.37,,
1019.948,1,1019.948,-86929.832,,
1020.057,1,1020.057,-88193.891,,
1020.167,1,1020.167,-89335.978,,
1020.277,1,1020.277,-90689.883,,
1020.386,1,1020.386,-91942.437,,
1020.496,1,1020.496,-93395.077,,
1020.605,1,1020.605,-94599.203,,
1020.715,1,1020.715,-96103.395,,
1020.824,1,1020.824,-97762.191,,
1020.934,1,1020.934,-99280.123,,
1021.043,1,1021.043,-100282.831,,
1021.153,1,1021.153,-101269.477,,
1021.263,1,1021.263,-102501.482,,
1021.372,1,1021.372,-103577.289,,
1021.482,1,1021.482,-104130.854,,
1021.591,1,1021.591,-104428.413,,
1021.701,1,1021.701,-104601.007,,
1021.81,1,1021.81,-104719.011,,
1021.92,1,1021.92,-104797.316,,
1022.029,1,1022.029,-104380.134,,
1022.139,1,1022.139,-104080.458,,
1022.249,1,1022.249,-103668.823,,
1022.358,1,1022.358,-102659.867,,
1022.468,1,1022.468,-101386.958,,
1022.577,1,1022.577,-100241.975,,
1022.687,1,1022.687,-99358.675,,
1022.796,1,1022.796,-98615.435,,
1022.906,1,1022.906,-97951.942,,
1023.015,1,1023.015,-97297.562,,
1023.125,1,1023.125,-96477.151,,
1023.235,1,1023.235,-95542.303,,
1023.344,1,1023.344,-94792.4,,
1023.454,1,1023.454,-94034.102,,
1023.563,1,1023.563,-92893.114,,
1023.673,1,1023.673,-91870.525,,
1023.782,1,1023.782,-90544.427,,
1023.892,1,1023.892,-89510.653,,
1024.001,1,1024.001,-88666.703,,
1024.111,1,1024.111,-87190.813,,
1024.221,1,1024.221,-85235.453,,
1024.33,1,1024.33,-83353.093,,
1024.44,1,1024.44,-81009.494,,
1024.549,1,1024.549,-78389.385,,
1024.659,1,1024.659,-75328.029,,
1024.768,1,1024.768,-71990.298,,
1024.878,1,1024.878,-68446.246,,
1024.987,1,1024.987,-64707.995,,
