Column1,Column12,Column13,Column2
863.9422,1,863.9422,-1627.073
864.0517,1,864.0517,-1627.051
864.1612,1,864.1612,-1627.031
864.2707,1,864.2707,-1627.007
864.3802,1,864.3802,-1626.983
864.4897,1,864.4897,-1626.966
864.5992,1,864.5992,-1626.95
864.7087,1,864.7087,-1626.931
864.8182,1,864.8182,-1626.913
864.9277,1,864.9277,-1626.899
865.0372,1,865.0372,-1626.885
865.1467,1,865.1467,-1626.869
865.2562,1,865.2562,-1626.854
865.3657,1,865.3657,-1626.844
865.4752,1,865.4752,-1626.834
865.5847,1,865.5847,-1626.823
865.6942,1,865.6942,-1626.815
865.8037,1,865.8037,-1626.811
865.9132,1,865.9132,-1626.807
866.0227,1,866.0227,-1626.8
866.1322,1,866.1322,-1626.797
866.2417,1,866.2417,-1626.798
866.3512,1,866.3512,-1626.796
866.4607,1,866.4607,-1626.794
866.5702,1,866.5702,-1626.796
866.6797,1,866.6797,-1626.802
866.7892,1,866.7892,-1626.806
866.8987,1,866.8987,-1626.81
867.0082,1,867.0082,-1626.818
867.1177,1,867.1177,-1626.83
867.2272,1,867.2272,-1626.838
867.3367,1,867.3367,-1626.847
867.4462,1,867.4462,-1626.862
867.5557,1,867.5557,-1626.878
867.6652,1,867.6652,-1626.891
867.7747,1,867.7747,-1626.904
867.8842,1,867.8842,-1626.924
867.9937,1,867.9937,-1626.945
868.1032,1,868.1032,-1626.961
868.2127,1,868.2127,-1626.98
868.3222,1,868.3222,-1627.005
868.4317,1,868.4317,-1627.031
868.5412,1,868.5412,-1627.055
868.6507,1,868.6507,-1627.081
868.7602,1,868.7602,-1627.112
868.8697,1,868.8697,-1627.143
868.9792,1,868.9792,-1627.17
869.0887,1,869.0887,-1627.2
869.1982,1,869.1982,-1627.235
869.3077,1,869.3077,-1627.27
869.4172,1,869.4172,-1627.302
869.5267,1,869.5267,-1627.339
869.6362,1,869.6362,-1627.381
869.7457,1,869.7457,-1627.423
869.8552,1,869.8552,-1627.462
869.9647,1,869.9647,-1627.506
870.0742,1,870.0742,-1627.553
870.1837,1,870.1837,-1627.598
870.2932,1,870.2932,-1627.642
870.4027,1,870.4027,-1627.692
870.5122,1,870.5122,-1627.744
870.6217,1,870.6217,-1627.796
870.7312,1,870.7312,-1627.846
870.8407,1,870.8407,-1627.903
870.9502,1,870.9502,-1627.962
871.0597,1,871.0597,-1628.018
871.1692,1,871.1692,-1628.075
871.2787,1,871.2787,-1628.137
871.3882,1,871.3882,-1628.203
871.4977,1,871.4977,-1628.265
871.6072,1,871.6072,-1628.329
871.7167,1,871.7167,-1628.4
871.8262,1,871.8262,-1628.472
871.9357,1,871.9357,-1628.541
872.0452,1,872.0452,-1628.612
872.1547,1,872.1547,-1628.69
872.2642,1,872.2642,-1628.77
872.3737,1,872.3737,-1628.846
872.4832,1,872.4832,-1628.926
872.5927,1,872.5927,-1629.012
872.7022,1,872.7022,-1629.099
872.8117,1,872.8117,-1629.183
872.9212,1,872.9212,-1629.27
873.0307,1,873.0307,-1629.362
873.1402,1,873.1402,-1629.454
873.2497,1,873.2497,-1629.543
873.3592,1,873.3592,-1629.637
873.4687,1,873.4687,-1629.736
873.5782,1,873.5782,-1629.834
873.6877,1,873.6877,-1629.93
873.7972,1,873.7972,-1630.032
873.9067,1,873.9067,-1630.137
874.0162,1,874.0162,-1630.239
874.1257,1,874.1257,-1630.339
874.2352,1,874.2352,-1630.445
874.3447,1,874.3447,-1630.553
874.4542,1,874.4542,-1630.658
874.5637,1,874.5637,-1630.762
874.6732,1,874.6732,-1630.873
874.7827,1,874.7827,-1630.986
874.8922,1,874.8922,-1631.094
875.0017,1,875.0017,-1631.203
875.1112,1,875.1112,-1631.317
875.2207,1,875.2207,-1631.433
875.3302,1,875.3302,-1631.543
875.4397,1,875.4397,-1631.656
875.5492,1,875.5492,-1631.774
875.6587,1,875.6587,-1631.892
875.7682,1,875.7682,-1632.005
875.8777,1,875.8777,-1632.121
875.9872,1,875.9872,-1632.241
876.0967,1,876.0967,-1632.36
876.2062,1,876.2062,-1632.475
876.3157,1,876.3157,-1632.592
876.4252,1,876.4252,-1632.714
876.5347,1,876.5347,-1632.834
876.6442,1,876.6442,-1632.95
876.7537,1,876.7537,-1633.07
876.8632,1,876.8632,-1633.192
876.9727,1,876.9727,-1633.311
877.0822,1,877.0822,-1633.425
877.1917,1,877.1917,-1633.544
877.3012,1,877.3012,-1633.665
877.4107,1,877.4107,-1633.783
877.5202,1,877.5202,-1633.897
877.6297,1,877.6297,-1634.017
877.7392,1,877.7392,-1634.138
877.8487,1,877.8487,-1634.255
877.9582,1,877.9582,-1634.368
878.0677,1,878.0677,-1634.486
878.1772,1,878.1772,-1634.604
878.2867,1,878.2867,-1634.717
878.3962,1,878.3962,-1634.827
878.5057,1,878.5057,-1634.942
878.6152,1,878.6152,-1635.057
878.7247,1,878.7247,-1635.166
878.8342,1,878.8342,-1635.274
878.9437,1,878.9437,-1635.385
879.0532,1,879.0532,-1635.495
879.1627,1,879.1627,-1635.597
879.2722,1,879.2722,-1635.701
879.3817,1,879.3817,-1635.808
879.4912,1,879.4912,-1635.912
879.6007,1,879.6007,-1636.01
879.7102,1,879.7102,-1636.11
879.8197,1,879.8197,-1636.212
879.9292,1,879.9292,-1636.31
880.0387,1,880.0387,-1636.401
880.1482,1,880.1482,-1636.495
880.2577,1,880.2577,-1636.59
880.3672,1,880.3672,-1636.681
880.4767,1,880.4767,-1636.766
880.5862,1,880.5862,-1636.855
880.6957,1,880.6957,-1636.944
880.8052,1,880.8052,-1637.028
880.9147,1,880.9147,-1637.106
881.0242,1,881.0242,-1637.188
881.1337,1,881.1337,-1637.268
881.2432,1,881.2432,-1637.343
881.3527,1,881.3527,-1637.413
881.4622,1,881.4622,-1637.486
881.5717,1,881.5717,-1637.558
881.6812,1,881.6812,-1637.624
881.7907,1,881.7907,-1637.686
881.9002,1,881.9002,-1637.75
882.0097,1,882.0097,-1637.813
882.1192,1,882.1192,-1637.867
882.2287,1,882.2287,-1637.92
882.3382,1,882.3382,-1637.975
882.4477,1,882.4477,-1638.027
882.5572,1,882.5572,-1638.071
882.6667,1,882.6667,-1638.115
882.7762,1,882.7762,-1638.161
882.8857,1,882.8857,-1638.202
882.9952,1,882.9952,-1638.235
883.1047,1,883.1047,-1638.269
883.2142,1,883.2142,-1638.303
883.3237,1,883.3237,-1638.334
883.4332,1,883.4332,-1638.358
883.5427,1,883.5427,-1638.383
883.6522,1,883.6522,-1638.409
883.7617,1,883.7617,-1638.431
883.8712,1,883.8712,-1638.444
883.9807,1,883.9807,-1638.46
884.0902,1,884.0902,-1638.476
884.1997,1,884.1997,-1638.485
884.3092,1,884.3092,-1638.488
884.4187,1,884.4187,-1638.495
884.5282,1,884.5282,-1638.5
884.6377,1,884.6377,-1638.5
884.7472,1,884.7472,-1638.495
884.8567,1,884.8567,-1638.492
884.9662,1,884.9662,-1638.487
885.0757,1,885.0757,-1638.475
885.1852,1,885.1852,-1638.46
885.2947,1,885.2947,-1638.446
885.4042,1,885.4042,-1638.429
885.5137,1,885.5137,-1638.405
885.6232,1,885.6232,-1638.379
885.7327,1,885.7327,-1638.355
885.8422,1,885.8422,-1638.326
885.9517,1,885.9517,-1638.29
886.0612,1,886.0612,-1638.253
886.1707,1,886.1707,-1638.217
886.2802,1,886.2802,-1638.177
886.3897,1,886.3897,-1638.129
886.4992,1,886.4992,-1638.083
886.6087,1,886.6087,-1638.036
886.7182,1,886.7182,-1637.986
886.8277,1,886.8277,-1637.926
886.9372,1,886.9372,-1637.869
887.0467,1,887.0467,-1637.811
887.1562,1,887.1562,-1637.748
887.2657,1,887.2657,-1637.677
887.3752,1,887.3752,-1637.61
887.4847,1,887.4847,-1637.543
887.5942,1,887.5942,-1637.471
887.7037,1,887.7037,-1637.394
887.8132,1,887.8132,-1637.319
887.9227,1,887.9227,-1637.243
888.0322,1,888.0322,-1637.161
888.1417,1,888.1417,-1637.074
888.2512,1,888.2512,-1636.989
888.3607,1,888.3607,-1636.903
888.4702,1,888.4702,-1636.811
888.5797,1,888.5797,-1636.717
888.6892,1,888.6892,-1636.625
888.7987,1,888.7987,-1636.533
888.9082,1,888.9082,-1636.433
889.0177,1,889.0177,-1636.333
889.1272,1,889.1272,-1636.234
889.2367,1,889.2367,-1636.134
889.3462,1,889.3462,-1636.026
889.4557,1,889.4557,-1635.92
889.5652,1,889.5652,-1635.815
889.6747,1,889.6747,-1635.708
889.7842,1,889.7842,-1635.592
889.8937,1,889.8937,-1635.479
890.0032,1,890.0032,-1635.368
890.1127,1,890.1127,-1635.253
890.2222,1,890.2222,-1635.131
890.3317,1,890.3317,-1635.013
890.4412,1,890.4412,-1634.897
890.5507,1,890.5507,-1634.777
890.6602,1,890.6602,-1634.65
890.7697,1,890.7697,-1634.528
890.8792,1,890.8792,-1634.405
890.9887,1,890.9887,-1634.277
891.0982,1,891.0982,-1634.144
891.2077,1,891.2077,-1634.015
891.3172,1,891.3172,-1633.886
891.4267,1,891.4267,-1633.752
891.5362,1,891.5362,-1633.616
891.6457,1,891.6457,-1633.485
891.7552,1,891.7552,-1633.353
891.8647,1,891.8647,-1633.217
891.9742,1,891.9742,-1633.079
892.0837,1,892.0837,-1632.944
892.1932,1,892.1932,-1632.808
892.3027,1,892.3027,-1632.666
892.4122,1,892.4122,-1632.526
892.5217,1,892.5217,-1632.389
892.6312,1,892.6312,-1632.251
892.7407,1,892.7407,-1632.107
892.8502,1,892.8502,-1631.966
892.9597,1,892.9597,-1631.828
893.0692,1,893.0692,-1631.689
893.1787,1,893.1787,-1631.543
893.2882,1,893.2882,-1631.403
893.3977,1,893.3977,-1631.266
893.5072,1,893.5072,-1631.127
893.6167,1,893.6167,-1630.983
893.7262,1,893.7262,-1630.846
893.8357,1,893.8357,-1630.71
893.9452,1,893.9452,-1630.572
894.0547,1,894.0547,-1630.43
894.1642,1,894.1642,-1630.295
894.2737,1,894.2737,-1630.162
894.3832,1,894.3832,-1630.027
894.4927,1,894.4927,-1629.891
894.6022,1,894.6022,-1629.762
894.7117,1,894.7117,-1629.635
894.8212,1,894.8212,-1629.505
894.9307,1,894.9307,-1629.374
895.0402,1,895.0402,-1629.249
895.1497,1,895.1497,-1629.124
895.2592,1,895.2592,-1628.995
895.3687,1,895.3687,-1628.869
895.4782,1,895.4782,-1628.748
895.5877,1,895.5877,-1628.628
895.6972,1,895.6972,-1628.503
895.8067,1,895.8067,-1628.383
895.9162,1,895.9162,-1628.268
896.0257,1,896.0257,-1628.152
896.1352,1,896.1352,-1628.031
896.2447,1,896.2447,-1627.916
896.3542,1,896.3542,-1627.805
896.4637,1,896.4637,-1627.693
896.5732,1,896.5732,-1627.575
896.6827,1,896.6827,-1627.466
896.7922,1,896.7922,-1627.359
896.9017,1,896.9017,-1627.251
897.0112,1,897.0112,-1627.139
897.1207,1,897.1207,-1627.034
897.2302,1,897.2302,-1626.933
897.3397,1,897.3397,-1626.83
897.4492,1,897.4492,-1626.725
897.5587,1,897.5587,-1626.628
897.6682,1,897.6682,-1626.533
897.7777,1,897.7777,-1626.436
897.8872,1,897.8872,-1626.339
897.9967,1,897.9967,-1626.247
898.1062,1,898.1062,-1626.157
898.2157,1,898.2157,-1626.064
898.3252,1,898.3252,-1625.973
898.4347,1,898.4347,-1625.889
898.5442,1,898.5442,-1625.806
898.6537,1,898.6537,-1625.72
898.7632,1,898.7632,-1625.638
898.8727,1,898.8727,-1625.561
898.9822,1,898.9822,-1625.484
899.0917,1,899.0917,-1625.403
899.2012,1,899.2012,-1625.327
899.3107,1,899.3107,-1625.255
899.4202,1,899.4202,-1625.183
899.5297,1,899.5297,-1625.106
899.6392,1,899.6392,-1625.037
899.7487,1,899.7487,-1624.973
899.8582,1,899.8582,-1624.907
899.9677,1,899.9677,-1624.838
900.0772,1,900.0772,-1624.775
900.1867,1,900.1867,-1624.716
900.2962,1,900.2962,-1624.655
900.4057,1,900.4057,-1624.591
900.5152,1,900.5152,-1624.534
900.6247,1,900.6247,-1624.48
900.7342,1,900.7342,-1624.423
900.8437,1,900.8437,-1624.364
900.9532,1,900.9532,-1624.311
901.0627,1,901.0627,-1624.26
901.1722,1,901.1722,-1624.206
901.2817,1,901.2817,-1624.152
901.3912,1,901.3912,-1624.103
901.5007,1,901.5007,-1624.056
901.6102,1,901.6102,-1624.006
901.7197,1,901.7197,-1623.958
901.8292,1,901.8292,-1623.914
901.9387,1,901.9387,-1623.87
902.0482,1,902.0482,-1623.821
902.1577,1,902.1577,-1623.776
902.2672,1,902.2672,-1623.736
902.3767,1,902.3767,-1623.695
902.4862,1,902.4862,-1623.65
902.5957,1,902.5957,-1623.611
902.7052,1,902.7052,-1623.576
902.8147,1,902.8147,-1623.539
902.9242,1,902.9242,-1623.498
903.0337,1,903.0337,-1623.463
903.1432,1,903.1432,-1623.431
903.2527,1,903.2527,-1623.397
903.3622,1,903.3622,-1623.359
903.4717,1,903.4717,-1623.328
903.5812,1,903.5812,-1623.299
903.6907,1,903.6907,-1623.268
903.8002,1,903.8002,-1623.235
903.9097,1,903.9097,-1623.207
904.0192,1,904.0192,-1623.181
904.1287,1,904.1287,-1623.151
904.2382,1,904.2382,-1623.121
904.3477,1,904.3477,-1623.097
904.4572,1,904.4572,-1623.073
904.5667,1,904.5667,-1623.045
904.6762,1,904.6762,-1623.019
904.7857,1,904.7857,-1622.997
904.8952,1,904.8952,-1622.975
905.0047,1,905.0047,-1622.947
905.1142,1,905.1142,-1622.923
905.2237,1,905.2237,-1622.903
905.3332,1,905.3332,-1622.882
905.4427,1,905.4427,-1622.856
905.5522,1,905.5522,-1622.835
905.6617,1,905.6617,-1622.817
905.7712,1,905.7712,-1622.799
905.8807,1,905.8807,-1622.775
905.9902,1,905.9902,-1622.757
906.0997,1,906.0997,-1622.74
906.2092,1,906.2092,-1622.722
906.3187,1,906.3187,-1622.7
906.4282,1,906.4282,-1622.684
906.5377,1,906.5377,-1622.67
906.6472,1,906.6472,-1622.653
906.7567,1,906.7567,-1622.635
906.8662,1,906.8662,-1622.62
906.9757,1,906.9757,-1622.606
907.0852,1,907.0852,-1622.589
907.1947,1,907.1947,-1622.57
907.3042,1,907.3042,-1622.556
907.4137,1,907.4137,-1622.543
907.5232,1,907.5232,-1622.525
907.6327,1,907.6327,-1622.509
907.7422,1,907.7422,-1622.496
907.8517,1,907.8517,-1622.483
907.9612,1,907.9612,-1622.466
908.0707,1,908.0707,-1622.45
908.1802,1,908.1802,-1622.437
908.2897,1,908.2897,-1622.423
908.3992,1,908.3992,-1622.405
908.5087,1,908.5087,-1622.39
908.6182,1,908.6182,-1622.377
908.7277,1,908.7277,-1622.364
908.8372,1,908.8372,-1622.345
908.9467,1,908.9467,-1622.33
909.0562,1,909.0562,-1622.318
909.1657,1,909.1657,-1622.303
909.2752,1,909.2752,-1622.284
909.3847,1,909.3847,-1622.27
909.4942,1,909.4942,-1622.258
909.6037,1,909.6037,-1622.243
909.7132,1,909.7132,-1622.225
909.8227,1,909.8227,-1622.212
909.9322,1,909.9322,-1622.199
910.0417,1,910.0417,-1622.182
910.1512,1,910.1512,-1622.163
910.2607,1,910.2607,-1622.149
910.3702,1,910.3702,-1622.136
910.4797,1,910.4797,-1622.118
910.5892,1,910.5892,-1622.101
910.6987,1,910.6987,-1622.089
910.8082,1,910.8082,-1622.076
910.9177,1,910.9177,-1622.058
911.0272,1,911.0272,-1622.042
911.1367,1,911.1367,-1622.029
911.2462,1,911.2462,-1622.015
911.3557,1,911.3557,-1621.997
911.4652,1,911.4652,-1621.983
911.5747,1,911.5747,-1621.971
911.6842,1,911.6842,-1621.958
911.7937,1,911.7937,-1621.942
911.9032,1,911.9032,-1621.929
912.0127,1,912.0127,-1621.918
912.1222,1,912.1222,-1621.905
912.2317,1,912.2317,-1621.89
912.3412,1,912.3412,-1621.878
912.4507,1,912.4507,-1621.868
912.5602,1,912.5602,-1621.856
912.6697,1,912.6697,-1621.842
912.7792,1,912.7792,-1621.831
912.8887,1,912.8887,-1621.821
912.9982,1,912.9982,-1621.808
913.1077,1,913.1077,-1621.793
913.2172,1,913.2172,-1621.783
913.3267,1,913.3267,-1621.773
913.4362,1,913.4362,-1621.759
913.5457,1,913.5457,-1621.746
913.6552,1,913.6552,-1621.738
913.7647,1,913.7647,-1621.728
913.8742,1,913.8742,-1621.715
913.9837,1,913.9837,-1621.702
914.0932,1,914.0932,-1621.692
914.2027,1,914.2027,-1621.68
914.3122,1,914.3122,-1621.664
914.4217,1,914.4217,-1621.651
914.5312,1,914.5312,-1621.64
914.6407,1,914.6407,-1621.628
914.7502,1,914.7502,-1621.612
914.8597,1,914.8597,-1621.599
914.9692,1,914.9692,-1621.587
915.0787,1,915.0787,-1621.574
915.1882,1,915.1882,-1621.557
915.2977,1,915.2977,-1621.543
915.4072,1,915.4072,-1621.531
915.5167,1,915.5167,-1621.516
915.6262,1,915.6262,-1621.499
915.7357,1,915.7357,-1621.486
915.8452,1,915.8452,-1621.473
915.9547,1,915.9547,-1621.457
916.0642,1,916.0642,-1621.44
916.1737,1,916.1737,-1621.427
916.2832,1,916.2832,-1621.415
916.3927,1,916.3927,-1621.4
916.5022,1,916.5022,-1621.387
916.6117,1,916.6117,-1621.376
916.7212,1,916.7212,-1621.366
916.8307,1,916.8307,-1621.352
916.9402,1,916.9402,-1621.339
917.0497,1,917.0497,-1621.329
917.1592,1,917.1592,-1621.317
917.2687,1,917.2687,-1621.302
917.3782,1,917.3782,-1621.289
917.4877,1,917.4877,-1621.279
917.5972,1,917.5972,-1621.267
917.7067,1,917.7067,-1621.253
917.8162,1,917.8162,-1621.241
917.9257,1,917.9257,-1621.23
918.0352,1,918.0352,-1621.217
918.1447,1,918.1447,-1621.201
918.2542,1,918.2542,-1621.188
918.3637,1,918.3637,-1621.176
918.4732,1,918.4732,-1621.161
918.5827,1,918.5827,-1621.144
918.6922,1,918.6922,-1621.131
918.8017,1,918.8017,-1621.118
918.9112,1,918.9112,-1621.101
919.0207,1,919.0207,-1621.084
919.1302,1,919.1302,-1621.071
919.2397,1,919.2397,-1621.057
919.3492,1,919.3492,-1621.041
919.4587,1,919.4587,-1621.026
919.5682,1,919.5682,-1621.013
919.6777,1,919.6777,-1621
919.7872,1,919.7872,-1620.984
919.8967,1,919.8967,-1620.968
920.0062,1,920.0062,-1620.955
920.1157,1,920.1157,-1620.94
920.2252,1,920.2252,-1620.922
920.3347,1,920.3347,-1620.906
920.4442,1,920.4442,-1620.893
920.5537,1,920.5537,-1620.878
920.6632,1,920.6632,-1620.862
920.7727,1,920.7727,-1620.848
920.8822,1,920.8822,-1620.836
920.9917,1,920.9917,-1620.821
921.1012,1,921.1012,-1620.805
921.2107,1,921.2107,-1620.791
921.3202,1,921.3202,-1620.779
921.4297,1,921.4297,-1620.763
921.5392,1,921.5392,-1620.746
921.6487,1,921.6487,-1620.733
921.7582,1,921.7582,-1620.72
921.8677,1,921.8677,-1620.704
921.9772,1,921.9772,-1620.688
922.0867,1,922.0867,-1620.675
922.1962,1,922.1962,-1620.662
922.3057,1,922.3057,-1620.646
922.4152,1,922.4152,-1620.631
922.5247,1,922.5247,-1620.618
922.6342,1,922.6342,-1620.606
922.7437,1,922.7437,-1620.59
922.8532,1,922.8532,-1620.576
922.9627,1,922.9627,-1620.562
923.0722,1,923.0722,-1620.547
923.1817,1,923.1817,-1620.529
923.2912,1,923.2912,-1620.512
923.4007,1,923.4007,-1620.498
923.5102,1,923.5102,-1620.482
923.6197,1,923.6197,-1620.465
923.7292,1,923.7292,-1620.45
923.8387,1,923.8387,-1620.437
923.9482,1,923.9482,-1620.42
924.0577,1,924.0577,-1620.403
924.1672,1,924.1672,-1620.387
924.2767,1,924.2767,-1620.373
924.3862,1,924.3862,-1620.355
924.4957,1,924.4957,-1620.337
924.6052,1,924.6052,-1620.322
924.7147,1,924.7147,-1620.307
924.8242,1,924.8242,-1620.289
924.9337,1,924.9337,-1620.271
925.0432,1,925.0432,-1620.255
925.1527,1,925.1527,-1620.239
925.2622,1,925.2622,-1620.222
925.3717,1,925.3717,-1620.205
925.4812,1,925.4812,-1620.191
925.5907,1,925.5907,-1620.176
925.7002,1,925.7002,-1620.159
925.8097,1,925.8097,-1620.143
925.9192,1,925.9192,-1620.129
926.0287,1,926.0287,-1620.113
926.1382,1,926.1382,-1620.095
926.2477,1,926.2477,-1620.08
926.3572,1,926.3572,-1620.066
926.4667,1,926.4667,-1620.05
926.5762,1,926.5762,-1620.034
926.6857,1,926.6857,-1620.021
926.7952,1,926.7952,-1620.009
926.9047,1,926.9047,-1619.995
927.0142,1,927.0142,-1619.98
927.1237,1,927.1237,-1619.967
927.2332,1,927.2332,-1619.955
927.3427,1,927.3427,-1619.941
927.4522,1,927.4522,-1619.926
927.5617,1,927.5617,-1619.914
927.6712,1,927.6712,-1619.903
927.7807,1,927.7807,-1619.89
927.8902,1,927.8902,-1619.876
927.9997,1,927.9997,-1619.866
928.1092,1,928.1092,-1619.855
928.2187,1,928.2187,-1619.842
928.3282,1,928.3282,-1619.831
928.4377,1,928.4377,-1619.822
928.5472,1,928.5472,-1619.812
928.6567,1,928.6567,-1619.801
928.7662,1,928.7662,-1619.791
928.8757,1,928.8757,-1619.783
928.9852,1,928.9852,-1619.772
929.0947,1,929.0947,-1619.761
929.2042,1,929.2042,-1619.751
929.3137,1,929.3137,-1619.743
929.4232,1,929.4232,-1619.733
929.5327,1,929.5327,-1619.724
929.6422,1,929.6422,-1619.718
929.7517,1,929.7517,-1619.712
929.8612,1,929.8612,-1619.705
929.9707,1,929.9707,-1619.696
930.0802,1,930.0802,-1619.69
930.1897,1,930.1897,-1619.685
930.2992,1,930.2992,-1619.677
930.4087,1,930.4087,-1619.669
930.5182,1,930.5182,-1619.664
930.6277,1,930.6277,-1619.66
930.7372,1,930.7372,-1619.654
930.8467,1,930.8467,-1619.649
930.9562,1,930.9562,-1619.647
931.0657,1,931.0657,-1619.645
931.1752,1,931.1752,-1619.642
931.2847,1,931.2847,-1619.64
931.3942,1,931.3942,-1619.641
931.5037,1,931.5037,-1619.64
931.6132,1,931.6132,-1619.64
931.7227,1,931.7227,-1619.642
931.8322,1,931.8322,-1619.645
931.9417,1,931.9417,-1619.646
932.0512,1,932.0512,-1619.647
932.1607,1,932.1607,-1619.65
932.2702,1,932.2702,-1619.654
932.3797,1,932.3797,-1619.657
932.4892,1,932.4892,-1619.66
932.5987,1,932.5987,-1619.666
932.7082,1,932.7082,-1619.673
932.8177,1,932.8177,-1619.679
932.9272,1,932.9272,-1619.684
933.0367,1,933.0367,-1619.693
933.1462,1,933.1462,-1619.701
933.2557,1,933.2557,-1619.708
933.3652,1,933.3652,-1619.716
933.4747,1,933.4747,-1619.727
933.5842,1,933.5842,-1619.738
933.6937,1,933.6937,-1619.748
933.8032,1,933.8032,-1619.76
933.9127,1,933.9127,-1619.774
934.0222,1,934.0222,-1619.787
934.1317,1,934.1317,-1619.8
934.2412,1,934.2412,-1619.816
934.3507,1,934.3507,-1619.833
934.4602,1,934.4602,-1619.849
934.5697,1,934.5697,-1619.866
934.6792,1,934.6792,-1619.886
934.7887,1,934.7887,-1619.907
934.8982,1,934.8982,-1619.925
935.0077,1,935.0077,-1619.945
935.1172,1,935.1172,-1619.966
935.2267,1,935.2267,-1619.989
935.3362,1,935.3362,-1620.012
935.4457,1,935.4457,-1620.035
935.5552,1,935.5552,-1620.061
935.6647,1,935.6647,-1620.089
935.7742,1,935.7742,-1620.116
935.8837,1,935.8837,-1620.143
935.9932,1,935.9932,-1620.174
936.1027,1,936.1027,-1620.204
936.2122,1,936.2122,-1620.235
936.3217,1,936.3217,-1620.267
936.4312,1,936.4312,-1620.301
936.5407,1,936.5407,-1620.335
936.6502,1,936.6502,-1620.371
936.7597,1,936.7597,-1620.407
936.8692,1,936.8692,-1620.446
936.9787,1,936.9787,-1620.483
937.0882,1,937.0882,-1620.522
937.1977,1,937.1977,-1620.562
937.3072,1,937.3072,-1620.605
937.4167,1,937.4167,-1620.646
937.5262,1,937.5262,-1620.688
937.6357,1,937.6357,-1620.733
937.7452,1,937.7452,-1620.78
937.8547,1,937.8547,-1620.825
937.9642,1,937.9642,-1620.871
938.0737,1,938.0737,-1620.919
938.1832,1,938.1832,-1620.969
938.2927,1,938.2927,-1621.019
938.4022,1,938.4022,-1621.07
938.5117,1,938.5117,-1621.123
938.6212,1,938.6212,-1621.178
938.7307,1,938.7307,-1621.233
938.8402,1,938.8402,-1621.288
938.9497,1,938.9497,-1621.347
939.0592,1,939.0592,-1621.405
939.1687,1,939.1687,-1621.464
939.2782,1,939.2782,-1621.524
939.3877,1,939.3877,-1621.586
939.4972,1,939.4972,-1621.648
939.6067,1,939.6067,-1621.712
939.7162,1,939.7162,-1621.777
939.8257,1,939.8257,-1621.843
939.9352,1,939.9352,-1621.909
940.0447,1,940.0447,-1621.975
940.1542,1,940.1542,-1622.043
940.2637,1,940.2637,-1622.112
940.3732,1,940.3732,-1622.181
940.4827,1,940.4827,-1622.251
940.5922,1,940.5922,-1622.324
940.7017,1,940.7017,-1622.398
940.8112,1,940.8112,-1622.473
940.9207,1,940.9207,-1622.547
941.0302,1,941.0302,-1622.625
941.1397,1,941.1397,-1622.703
941.2492,1,941.2492,-1622.782
941.3587,1,941.3587,-1622.861
941.4682,1,941.4682,-1622.944
941.5777,1,941.5777,-1623.025
941.6872,1,941.6872,-1623.108
941.7967,1,941.7967,-1623.191
941.9062,1,941.9062,-1623.276
942.0157,1,942.0157,-1623.359
942.1252,1,942.1252,-1623.444
942.2347,1,942.2347,-1623.53
942.3442,1,942.3442,-1623.618
942.4537,1,942.4537,-1623.706
942.5632,1,942.5632,-1623.794
942.6727,1,942.6727,-1623.884
942.7822,1,942.7822,-1623.974
942.8917,1,942.8917,-1624.064
943.0012,1,943.0012,-1624.154
943.1107,1,943.1107,-1624.245
943.2202,1,943.2202,-1624.336
943.3297,1,943.3297,-1624.428
943.4392,1,943.4392,-1624.519
943.5487,1,943.5487,-1624.612
943.6582,1,943.6582,-1624.706
943.7677,1,943.7677,-1624.8
943.8772,1,943.8772,-1624.893
943.9867,1,943.9867,-1624.989
944.0962,1,944.0962,-1625.083
944.2057,1,944.2057,-1625.178
944.3152,1,944.3152,-1625.273
944.4247,1,944.4247,-1625.369
944.5342,1,944.5342,-1625.464
944.6437,1,944.6437,-1625.561
944.7532,1,944.7532,-1625.658
944.8627,1,944.8627,-1625.755
944.9722,1,944.9722,-1625.851
945.0817,1,945.0817,-1625.948
945.1912,1,945.1912,-1626.045
945.3007,1,945.3007,-1626.143
945.4102,1,945.4102,-1626.24
945.5197,1,945.5197,-1626.337
945.6292,1,945.6292,-1626.436
945.7387,1,945.7387,-1626.535
945.8482,1,945.8482,-1626.633
945.9577,1,945.9577,-1626.731
946.0672,1,946.0672,-1626.829
946.1767,1,946.1767,-1626.927
946.2862,1,946.2862,-1627.025
946.3957,1,946.3957,-1627.122
946.5052,1,946.5052,-1627.22
946.6147,1,946.6147,-1627.318
946.7242,1,946.7242,-1627.416
946.8337,1,946.8337,-1627.512
946.9432,1,946.9432,-1627.61
947.0527,1,947.0527,-1627.706
947.1622,1,947.1622,-1627.802
947.2717,1,947.2717,-1627.898
947.3812,1,947.3812,-1627.994
947.4907,1,947.4907,-1628.089
947.6002,1,947.6002,-1628.185
947.7097,1,947.7097,-1628.28
947.8192,1,947.8192,-1628.375
947.9287,1,947.9287,-1628.468
948.0382,1,948.0382,-1628.559
948.1477,1,948.1477,-1628.651
948.2572,1,948.2572,-1628.741
948.3667,1,948.3667,-1628.831
948.4762,1,948.4762,-1628.919
948.5857,1,948.5857,-1629.008
948.6952,1,948.6952,-1629.095
948.8047,1,948.8047,-1629.182
948.9142,1,948.9142,-1629.267
